<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.03	10:10:00	3440.18	3443.35	3437.75	3441.97	473	0	180
2025.01.03	10:20:00	3441.97	3447.42	3439.70	3445.71	486	0	180
2025.01.03	10:30:00	3445.71	3452.12	3445.48	3449.13	708	0	180
2025.01.03	10:40:00	3449.13	3449.63	3443.16	3446.69	417	0	180
2025.01.03	10:50:00	3446.69	3448.46	3443.42	3445.35	415	0	180
2025.01.03	11:00:00	3445.35	3450.44	3445.35	3446.25	459	0	180
2025.01.03	11:10:00	3446.25	3450.10	3446.25	3449.94	378	0	180
2025.01.03	11:20:00	3449.94	3457.66	3449.91	3456.23	721	0	180
2025.01.03	11:30:00	3456.23	3461.14	3453.81	3458.93	772	0	180
2025.01.03	11:40:00	3458.93	3461.83	3456.22	3461.33	541	0	180
2025.01.03	11:50:00	3461.33	3465.40	3458.85	3462.10	884	0	180
2025.01.03	12:00:00	3462.10	3464.00	3457.36	3463.85	930	0	180
2025.01.03	12:10:00	3463.85	3468.68	3460.02	3462.19	1157	0	180
2025.01.03	12:20:00	3462.19	3466.02	3453.78	3464.94	1025	0	180
2025.01.03	12:30:00	3464.62	3467.92	3456.03	3458.83	1137	0	180
2025.01.03	12:40:00	3458.83	3460.10	3455.26	3457.62	666	0	180
2025.01.03	12:50:00	3457.62	3460.51	3453.72	3455.52	723	0	180
2025.01.03	13:00:00	3455.38	3472.24	3454.71	3470.31	1457	0	180
2025.01.03	13:10:00	3470.42	3479.62	3460.23	3460.65	1943	0	180
2025.01.03	13:20:00	3460.65	3482.90	3459.65	3473.49	1965	0	180
2025.01.03	13:30:00	3473.49	3484.16	3472.36	3481.47	1666	0	180
2025.01.03	13:40:00	3481.47	3486.75	3477.14	3481.20	1161	0	180
2025.01.03	13:50:00	3481.20	3484.98	3474.86	3479.08	1118	0	180
2025.01.03	14:00:00	3479.08	3495.62	3478.79	3494.04	1152	0	180
2025.01.03	14:10:00	3494.04	3506.20	3493.79	3502.70	1393	0	180
2025.01.03	14:20:00	3502.62	3513.24	3498.32	3510.80	1432	0	180
2025.01.03	14:30:00	3510.80	3536.25	3505.88	3531.37	3881	0	180
2025.01.03	14:40:00	3531.37	3536.38	3516.94	3526.73	2653	0	180
2025.01.03	14:50:00	3526.70	3535.75	3517.73	3525.81	2266	0	180
2025.01.03	15:00:00	3525.99	3534.01	3518.45	3528.94	2496	0	180
2025.01.03	15:10:00	3528.94	3544.86	3523.81	3529.38	2869	0	180
2025.01.03	15:20:00	3529.38	3540.57	3519.34	3538.49	1881	0	180
2025.01.03	15:30:00	3538.49	3550.64	3534.72	3549.72	1924	0	180
2025.01.03	15:40:00	3549.72	3577.34	3546.38	3571.09	2411	0	180
2025.01.03	15:50:00	3571.09	3572.19	3559.76	3564.77	1846	0	180
2025.01.03	16:00:00	3564.77	3584.57	3564.76	3577.71	2320	0	180
2025.01.03	16:10:00	3577.71	3586.34	3575.80	3580.54	1872	0	180
2025.01.03	16:20:00	3580.54	3589.52	3568.56	3571.36	2882	0	180
2025.01.03	16:30:00	3571.50	3581.19	3569.09	3575.87	1871	0	180
2025.01.03	16:40:00	3575.87	3586.66	3570.89	3581.51	1644	0	180
2025.01.03	16:50:00	3581.16	3582.78	3566.90	3570.55	1496	0	180
2025.01.03	17:00:00	3570.55	3580.36	3568.39	3569.84	1334	0	180
2025.01.03	17:10:00	3569.84	3571.48	3564.56	3565.40	1434	0	180
2025.01.03	17:20:00	3565.40	3583.56	3563.42	3576.41	1212	0	180
2025.01.03	17:30:00	3576.41	3584.08	3574.56	3582.89	982	0	180
2025.01.03	17:40:00	3582.89	3583.70	3575.29	3580.86	831	0	180
2025.01.03	17:50:00	3580.86	3583.08	3572.89	3573.31	939	0	180
2025.01.03	18:00:00	3573.31	3581.06	3572.30	3578.09	908	0	180
2025.01.03	18:10:00	3578.09	3592.60	3576.68	3591.35	1052	0	180
2025.01.03	18:20:00	3591.35	3599.01	3587.76	3598.86	766	0	180
2025.01.03	18:30:00	3598.68	3614.96	3595.72	3607.71	2044	0	180
2025.01.03	18:40:00	3607.71	3617.05	3605.55	3610.36	1398	0	180
2025.01.03	18:50:00	3610.36	3610.78	3598.41	3604.75	1236	0	180
2025.01.03	19:00:00	3604.75	3617.31	3601.60	3613.21	1443	0	180
2025.01.03	19:10:00	3613.21	3625.25	3612.26	3622.69	1130	0	180
2025.01.03	19:20:00	3622.69	3625.31	3615.54	3620.76	966	0	180
2025.01.03	19:30:00	3620.76	3626.68	3618.25	3623.58	1196	0	180
2025.01.03	19:40:00	3623.58	3631.33	3617.43	3620.33	903	0	180
2025.01.03	19:50:00	3620.33	3624.55	3615.93	3622.30	786	0	180
2025.01.03	20:00:00	3622.30	3623.10	3610.06	3610.51	1113	0	180
2025.01.03	20:10:00	3610.62	3611.89	3600.53	3607.29	943	0	180
2025.01.03	20:20:00	3607.29	3614.50	3603.96	3612.10	728	0	180
2025.01.03	20:30:00	3612.10	3614.23	3607.19	3608.29	624	0	180
2025.01.03	20:40:00	3608.29	3611.19	3604.67	3608.81	501	0	180
2025.01.03	20:50:00	3608.81	3609.57	3599.47	3600.47	993	0	180
2025.01.03	21:00:00	3600.47	3611.06	3594.47	3607.59	930	0	180
2025.01.03	21:10:00	3607.59	3609.12	3603.72	3608.12	496	0	180
2025.01.03	21:20:00	3608.12	3614.79	3605.93	3612.35	679	0	180
2025.01.03	21:30:00	3612.35	3615.94	3609.88	3613.91	582	0	180
2025.01.03	21:40:00	3613.91	3616.00	3606.20	3606.27	581	0	180
2025.01.03	21:50:00	3606.27	3613.75	3605.73	3613.39	403	0	180
2025.01.03	22:00:00	3613.39	3620.38	3612.72	3616.70	689	0	180
2025.01.03	22:10:00	3616.70	3620.57	3609.18	3619.81	428	0	180
2025.01.03	22:20:00	3619.81	3623.85	3614.57	3619.99	409	0	180
2025.01.03	22:30:00	3620.14	3622.22	3615.70	3617.59	353	0	180
2025.01.03	22:40:00	3617.59	3619.66	3612.08	3612.08	400	0	180
2025.01.03	22:50:00	3612.08	3617.91	3612.08	3615.21	434	0	180
2025.01.03	23:00:00	3615.21	3617.41	3611.20	3613.96	580	0	180
2025.01.03	23:10:00	3613.96	3614.29	3606.82	3610.28	459	0	180
2025.01.03	23:20:00	3610.28	3610.63	3605.33	3606.45	398	0	180
2025.01.03	23:30:00	3606.45	3608.04	3603.96	3603.98	325	0	180
2025.01.03	23:40:00	3603.98	3609.67	3603.17	3604.34	485	0	180
2025.01.03	23:50:00	3604.34	3608.48	3603.98	3608.08	199	0	180
2025.01.04	00:00:00	3608.08	3609.73	3601.58	3604.47	403	0	180
2025.01.04	00:10:00	3604.47	3616.24	3602.73	3614.42	635	0	180
2025.01.04	00:20:00	3614.42	3619.73	3612.72	3615.36	332	0	180
2025.01.04	00:30:00	3615.36	3615.36	3603.97	3604.61	552	0	180
2025.01.04	00:40:00	3604.61	3608.35	3602.22	3602.79	416	0	180
2025.01.04	00:50:00	3602.79	3605.19	3600.74	3602.03	448	0	180
2025.01.04	01:00:00	3602.03	3603.76	3587.41	3589.39	899	0	180
2025.01.04	01:10:00	3589.61	3590.86	3581.77	3589.10	797	0	180
2025.01.04	01:20:00	3589.12	3597.03	3587.55	3593.25	775	0	180
2025.01.04	01:30:00	3593.25	3595.33	3589.39	3592.74	625	0	180
2025.01.04	01:40:00	3592.74	3594.87	3590.95	3592.30	388	0	180
2025.01.04	01:50:00	3592.30	3598.45	3591.47	3596.19	598	0	180
2025.01.04	02:00:00	3596.19	3597.24	3587.14	3589.28	658	0	180
2025.01.04	02:10:00	3589.28	3592.86	3587.78	3589.96	397	0	180
2025.01.04	02:20:00	3589.96	3589.96	3582.60	3585.42	536	0	180
2025.01.04	02:30:00	3585.42	3595.39	3582.65	3592.38	654	0	180
2025.01.04	02:40:00	3592.38	3597.14	3590.06	3594.45	502	0	180
2025.01.04	02:50:00	3594.45	3600.05	3594.25	3595.99	637	0	180
2025.01.04	03:00:00	3595.99	3600.19	3590.63	3590.63	585	0	180
2025.01.04	03:10:00	3590.64	3596.90	3590.30	3592.86	538	0	180
2025.01.04	03:20:00	3592.87	3594.40	3591.21	3593.89	408	0	180
2025.01.04	03:30:00	3593.89	3599.67	3590.89	3596.00	522	0	180
2025.01.04	03:40:00	3596.00	3598.37	3593.76	3595.19	487	0	180
2025.01.04	03:50:00	3595.19	3598.10	3594.19	3597.78	427	0	180
2025.01.04	04:00:00	3597.73	3597.74	3587.64	3588.91	662	0	180
2025.01.04	04:10:00	3588.91	3593.11	3588.69	3590.66	428	0	180
2025.01.04	04:20:00	3590.66	3592.48	3587.59	3587.59	334	0	180
2025.01.04	04:30:00	3587.59	3588.02	3583.30	3585.22	417	0	180
2025.01.04	04:40:00	3585.22	3590.14	3585.21	3588.67	431	0	180
2025.01.04	04:50:00	3588.67	3591.08	3586.93	3590.87	344	0	180
2025.01.04	05:00:00	3590.87	3591.63	3586.67	3586.67	386	0	180
2025.01.04	05:10:00	3586.67	3590.26	3585.61	3590.26	222	0	180
2025.01.04	05:20:00	3590.26	3594.33	3589.69	3593.62	681	0	180
2025.01.04	05:30:00	3593.63	3594.77	3591.42	3594.13	509	0	180
2025.01.04	05:40:00	3594.13	3595.59	3591.10	3591.10	503	0	180
2025.01.04	05:50:00	3591.10	3596.55	3587.98	3595.87	650	0	180
2025.01.04	06:00:00	3595.87	3599.38	3594.47	3596.85	468	0	180
2025.01.04	06:10:00	3596.85	3606.88	3595.95	3601.17	593	0	180
2025.01.04	06:20:00	3601.17	3603.69	3598.41	3600.44	664	0	180
2025.01.04	06:30:00	3600.44	3600.78	3597.19	3598.51	402	0	180
2025.01.04	06:40:00	3598.51	3598.75	3594.15	3598.37	422	0	180
2025.01.04	06:50:00	3598.37	3601.61	3597.89	3599.71	531	0	180
2025.01.04	07:00:00	3599.71	3601.92	3598.07	3601.84	209	0	180
2025.01.04	07:10:00	3601.84	3609.74	3601.84	3604.45	1006	0	180
2025.01.04	07:20:00	3604.45	3604.45	3598.51	3603.30	366	0	180
2025.01.04	07:30:00	3603.30	3604.53	3601.78	3602.20	305	0	180
2025.01.04	07:40:00	3602.20	3603.70	3598.12	3598.50	324	0	180
2025.01.04	07:50:00	3598.50	3599.21	3592.89	3594.01	526	0	180
2025.01.04	08:00:00	3594.01	3600.54	3591.59	3600.46	702	0	180
2025.01.04	08:10:00	3600.46	3603.37	3597.89	3601.29	472	0	180
2025.01.04	08:20:00	3601.29	3601.42	3588.96	3595.76	567	0	180
2025.01.04	08:30:00	3595.76	3601.44	3593.23	3593.23	607	0	180
2025.01.04	08:40:00	3593.23	3596.08	3585.37	3587.39	590	0	180
2025.01.04	08:50:00	3587.39	3590.43	3584.43	3585.10	644	0	180
2025.01.04	09:00:00	3585.10	3590.19	3583.71	3585.06	696	0	180
2025.01.04	09:10:00	3585.06	3593.39	3583.11	3593.39	896	0	180
2025.01.04	09:20:00	3593.39	3595.64	3590.95	3593.32	467	0	180
2025.01.04	09:30:00	3593.32	3594.40	3589.02	3590.00	457	0	180
2025.01.04	09:40:00	3590.00	3591.83	3584.03	3585.59	480	0	180
2025.01.04	09:50:00	3585.59	3589.72	3585.59	3589.39	350	0	180
2025.01.04	10:00:00	3589.39	3592.80	3577.87	3579.51	628	0	180
2025.01.04	10:10:00	3579.50	3583.38	3574.03	3576.90	774	0	180
2025.01.04	10:20:00	3576.90	3581.63	3571.69	3580.40	681	0	180
2025.01.04	10:30:00	3580.40	3583.68	3578.96	3583.16	472	0	180
2025.01.04	10:40:00	3583.16	3587.22	3583.15	3587.22	479	0	180
2025.01.04	10:50:00	3587.22	3588.05	3584.56	3587.89	418	0	180
2025.01.04	11:00:00	3587.92	3589.75	3583.77	3587.81	514	0	180
2025.01.04	11:10:00	3587.81	3593.13	3587.75	3591.65	574	0	180
2025.01.04	11:20:00	3591.65	3591.65	3585.14	3588.05	345	0	180
2025.01.04	11:30:00	3588.05	3591.53	3585.85	3591.53	422	0	180
2025.01.04	11:40:00	3591.51	3596.52	3591.48	3592.79	598	0	180
2025.01.04	11:50:00	3592.79	3606.82	3592.66	3601.19	845	0	180
2025.01.04	12:00:00	3601.19	3606.61	3599.31	3604.35	814	0	180
2025.01.04	12:10:00	3604.35	3617.29	3602.66	3617.01	765	0	180
2025.01.04	12:20:00	3617.01	3644.50	3614.49	3634.68	1816	0	180
2025.01.04	12:30:00	3634.68	3643.13	3629.36	3631.25	1916	0	180
2025.01.04	12:40:00	3631.24	3632.85	3620.89	3627.21	1483	0	180
2025.01.04	12:50:00	3627.21	3637.88	3627.21	3633.88	855	0	180
2025.01.04	13:00:00	3633.88	3635.44	3626.31	3632.78	1050	0	180
2025.01.04	13:10:00	3632.78	3648.52	3631.57	3637.90	1607	0	180
2025.01.04	13:20:00	3637.90	3642.56	3634.97	3636.82	898	0	180
2025.01.04	13:30:00	3636.82	3638.15	3628.02	3633.30	967	0	180
2025.01.04	13:40:00	3633.30	3641.97	3632.41	3641.18	1071	0	180
2025.01.04	13:50:00	3641.18	3648.82	3640.70	3643.05	832	0	180
2025.01.04	14:00:00	3643.05	3645.61	3642.18	3643.74	394	0	180
2025.01.04	14:10:00	3643.74	3644.35	3633.10	3636.06	931	0	180
2025.01.04	14:20:00	3636.06	3642.81	3635.70	3638.42	899	0	180
2025.01.04	14:30:00	3638.42	3642.39	3635.61	3639.02	880	0	180
2025.01.04	14:40:00	3639.02	3641.41	3634.37	3637.39	812	0	180
2025.01.04	14:50:00	3637.39	3638.09	3631.53	3636.27	519	0	180
2025.01.04	15:00:00	3636.26	3636.67	3631.97	3636.18	628	0	180
2025.01.04	15:10:00	3636.18	3662.50	3633.98	3653.51	1347	0	180
2025.01.04	15:20:00	3653.51	3654.85	3621.58	3634.66	2197	0	180
2025.01.04	15:30:00	3634.66	3635.38	3605.31	3610.68	2722	0	180
2025.01.04	15:40:00	3610.68	3612.89	3594.90	3599.09	2504	0	180
2025.01.04	15:50:00	3598.72	3611.94	3590.70	3607.62	2072	0	180
2025.01.04	16:00:00	3607.62	3617.62	3601.05	3610.21	1719	0	180
2025.01.04	16:10:00	3610.21	3625.78	3607.83	3619.12	1501	0	180
2025.01.04	16:20:00	3619.12	3628.82	3614.07	3620.68	1278	0	180
2025.01.04	16:30:00	3620.68	3621.33	3609.02	3619.48	1695	0	180
2025.01.04	16:40:00	3619.48	3622.19	3616.08	3620.23	903	0	180
2025.01.04	16:50:00	3620.23	3625.16	3619.80	3620.96	717	0	180
2025.01.04	17:00:00	3620.96	3632.06	3619.00	3625.96	1093	0	180
2025.01.04	17:10:00	3625.83	3630.42	3622.64	3628.49	850	0	180
2025.01.04	17:20:00	3628.49	3628.49	3621.51	3622.82	705	0	180
2025.01.04	17:30:00	3622.82	3629.59	3619.42	3625.94	1040	0	180
2025.01.04	17:40:00	3625.94	3629.63	3620.56	3626.81	720	0	180
2025.01.04	17:50:00	3626.81	3633.05	3626.43	3631.50	568	0	180
2025.01.04	18:00:00	3631.50	3643.44	3627.76	3636.61	908	0	180
2025.01.04	18:10:00	3636.61	3639.74	3633.81	3638.81	549	0	180
2025.01.04	18:20:00	3638.81	3638.85	3632.33	3633.92	701	0	180
2025.01.04	18:30:00	3633.92	3635.67	3624.61	3628.07	923	0	180
2025.01.04	18:40:00	3628.07	3631.25	3617.51	3623.02	939	0	180
2025.01.04	18:50:00	3623.02	3626.30	3622.57	3626.11	560	0	180
2025.01.04	19:00:00	3626.11	3629.72	3622.58	3628.27	626	0	180
2025.01.04	19:10:00	3628.27	3638.33	3627.03	3630.24	974	0	180
2025.01.04	19:20:00	3630.20	3632.91	3627.75	3629.53	567	0	180
2025.01.04	19:30:00	3629.53	3635.05	3629.49	3629.79	580	0	180
2025.01.04	19:40:00	3629.79	3630.48	3625.98	3627.91	323	0	180
2025.01.04	19:50:00	3627.92	3632.15	3627.58	3629.75	434	0	180
2025.01.04	20:00:00	3629.75	3639.12	3629.75	3635.82	687	0	180
2025.01.04	20:10:00	3635.82	3644.89	3635.82	3644.24	352	0	180
2025.01.04	20:20:00	3644.24	3648.24	3641.19	3643.87	578	0	180
2025.01.04	20:30:00	3643.87	3647.04	3641.25	3642.73	490	0	180
2025.01.04	20:40:00	3642.73	3666.99	3642.73	3663.34	1265	0	180
2025.01.04	20:50:00	3663.35	3663.64	3651.84	3658.44	825	0	180
2025.01.04	21:00:00	3658.44	3665.38	3654.18	3656.54	1123	0	180
2025.01.04	21:10:00	3656.54	3666.86	3654.05	3662.84	913	0	180
2025.01.04	21:20:00	3662.84	3669.82	3660.87	3662.89	680	0	180
2025.01.04	21:30:00	3662.89	3666.47	3659.08	3662.88	703	0	180
2025.01.04	21:40:00	3662.88	3663.91	3655.27	3656.91	578	0	180
2025.01.04	21:50:00	3656.91	3659.38	3653.58	3658.09	326	0	180
2025.01.04	22:00:00	3658.09	3658.99	3652.58	3653.73	362	0	180
2025.01.04	22:10:00	3653.73	3658.89	3651.80	3654.62	361	0	180
2025.01.04	22:20:00	3654.62	3654.62	3645.58	3647.68	356	0	180
2025.01.04	22:30:00	3647.68	3656.74	3647.51	3652.59	425	0	180
2025.01.04	22:40:00	3652.59	3660.97	3649.60	3658.24	455	0	180
2025.01.04	22:50:00	3658.24	3662.01	3655.89	3658.70	398	0	180
2025.01.04	23:00:00	3658.70	3664.77	3650.62	3654.22	967	0	180
2025.01.04	23:10:00	3654.22	3655.32	3649.95	3654.02	625	0	180
2025.01.04	23:20:00	3654.02	3659.47	3654.01	3657.95	401	0	180
2025.01.04	23:30:00	3657.95	3660.41	3656.04	3656.74	280	0	180
2025.01.04	23:40:00	3656.74	3663.20	3654.47	3661.17	310	0	180
2025.01.04	23:50:00	3661.17	3662.87	3655.85	3656.65	330	0	180
2025.01.05	00:00:00	3656.65	3658.57	3650.28	3656.82	577	0	180
2025.01.05	00:10:00	3656.82	3674.96	3656.82	3669.30	910	0	180
2025.01.05	00:20:00	3669.30	3669.30	3658.18	3660.62	761	0	180
2025.01.05	00:30:00	3660.62	3666.79	3658.06	3661.84	606	0	180
2025.01.05	00:40:00	3661.84	3661.84	3647.78	3648.52	546	0	180
2025.01.05	00:50:00	3648.52	3652.65	3647.14	3649.56	344	0	180
2025.01.05	01:00:00	3649.56	3651.17	3640.72	3645.06	745	0	180
2025.01.05	01:10:00	3645.06	3649.09	3642.31	3647.68	468	0	180
2025.01.05	01:20:00	3647.68	3648.51	3642.29	3642.85	369	0	180
2025.01.05	01:30:00	3642.85	3643.52	3633.29	3633.97	757	0	180
2025.01.05	01:40:00	3633.97	3638.38	3631.70	3633.29	576	0	180
2025.01.05	01:50:00	3633.29	3638.30	3630.13	3636.02	463	0	180
2025.01.05	02:00:00	3636.02	3641.77	3634.05	3640.34	381	0	180
2025.01.05	02:10:00	3640.34	3642.35	3638.17	3638.28	542	0	180
2025.01.05	02:20:00	3638.30	3644.92	3638.30	3640.34	412	0	180
2025.01.05	02:30:00	3640.34	3640.82	3635.18	3636.73	579	0	180
2025.01.05	02:40:00	3636.73	3641.43	3635.10	3639.23	289	0	180
2025.01.05	02:50:00	3639.23	3641.36	3636.35	3640.34	227	0	180
2025.01.05	03:00:00	3640.34	3641.09	3633.57	3635.54	519	0	180
2025.01.05	03:10:00	3635.54	3638.99	3634.32	3635.99	289	0	180
2025.01.05	03:20:00	3635.99	3637.05	3632.40	3634.74	410	0	180
2025.01.05	03:30:00	3634.74	3637.68	3632.48	3635.57	396	0	180
2025.01.05	03:40:00	3635.57	3637.10	3628.67	3635.66	638	0	180
2025.01.05	03:50:00	3635.66	3637.35	3634.31	3637.18	475	0	180
2025.01.05	04:00:00	3637.18	3643.11	3637.18	3642.57	566	0	180
2025.01.05	04:10:00	3642.60	3643.62	3636.21	3639.29	586	0	180
2025.01.05	04:20:00	3639.29	3648.40	3639.29	3645.46	707	0	180
2025.01.05	04:30:00	3645.46	3648.08	3644.55	3645.10	509	0	180
2025.01.05	04:40:00	3645.10	3646.09	3641.19	3642.66	263	0	180
2025.01.05	04:50:00	3642.66	3647.68	3642.27	3643.63	308	0	180
2025.01.05	05:00:00	3643.63	3643.63	3637.57	3638.61	402	0	180
2025.01.05	05:10:00	3638.61	3638.61	3631.67	3633.29	374	0	180
2025.01.05	05:20:00	3633.29	3639.08	3631.73	3638.57	395	0	180
2025.01.05	05:30:00	3638.57	3641.38	3633.26	3636.29	448	0	180
2025.01.05	05:40:00	3636.29	3636.47	3631.85	3631.85	223	0	180
2025.01.05	05:50:00	3631.85	3634.81	3629.71	3632.32	270	0	180
2025.01.05	06:00:00	3632.32	3635.06	3627.25	3632.05	473	0	180
2025.01.05	06:10:00	3632.05	3636.26	3630.77	3635.02	262	0	180
2025.01.05	06:20:00	3635.02	3637.16	3633.66	3633.91	504	0	180
2025.01.05	06:30:00	3633.91	3637.20	3633.81	3635.03	447	0	180
2025.01.05	06:40:00	3635.03	3639.08	3634.38	3638.69	391	0	180
2025.01.05	06:50:00	3638.69	3641.10	3638.02	3638.34	407	0	180
2025.01.05	07:00:00	3638.34	3640.47	3636.06	3638.13	598	0	180
2025.01.05	07:10:00	3638.13	3638.14	3631.46	3632.72	365	0	180
2025.01.05	07:20:00	3632.72	3635.90	3631.51	3632.92	313	0	180
2025.01.05	07:30:00	3632.92	3635.09	3630.75	3634.33	313	0	180
2025.01.05	07:40:00	3634.33	3634.54	3630.54	3630.57	292	0	180
2025.01.05	07:50:00	3630.57	3632.64	3628.93	3630.85	247	0	180
2025.01.05	08:00:00	3630.85	3632.56	3613.35	3619.58	1123	0	180
2025.01.05	08:10:00	3619.58	3620.62	3606.44	3612.39	1047	0	180
2025.01.05	08:20:00	3612.39	3619.41	3610.71	3618.23	809	0	180
2025.01.05	08:30:00	3618.23	3623.30	3615.65	3621.54	1013	0	180
2025.01.05	08:40:00	3621.54	3623.06	3616.45	3616.78	339	0	180
2025.01.05	08:50:00	3616.78	3621.42	3616.78	3618.83	576	0	180
2025.01.05	09:00:00	3618.83	3619.80	3613.34	3617.06	710	0	180
2025.01.05	09:10:00	3617.06	3622.63	3616.06	3618.41	708	0	180
2025.01.05	09:20:00	3618.41	3618.41	3614.47	3615.04	426	0	180
2025.01.05	09:30:00	3615.04	3616.71	3610.40	3615.57	377	0	180
2025.01.05	09:40:00	3615.57	3620.33	3612.52	3612.60	512	0	180
2025.01.05	09:50:00	3612.60	3612.60	3603.83	3608.99	719	0	180
2025.01.05	10:00:00	3608.99	3612.97	3602.19	3612.12	1095	0	180
2025.01.05	10:10:00	3612.12	3616.43	3610.01	3615.64	932	0	180
2025.01.05	10:20:00	3615.64	3615.66	3608.71	3609.14	373	0	180
2025.01.05	10:30:00	3609.14	3617.75	3606.81	3616.51	726	0	180
2025.01.05	10:40:00	3616.51	3616.96	3613.43	3615.15	487	0	180
2025.01.05	10:50:00	3615.15	3616.86	3611.94	3614.28	363	0	180
2025.01.05	11:00:00	3614.28	3614.75	3609.45	3609.65	448	0	180
2025.01.05	11:10:00	3609.65	3619.80	3609.46	3619.44	777	0	180
2025.01.05	11:20:00	3619.44	3619.71	3611.71	3613.47	444	0	180
2025.01.05	11:30:00	3613.47	3614.32	3608.21	3612.39	572	0	180
2025.01.05	11:40:00	3612.39	3614.39	3610.94	3611.72	315	0	180
2025.01.05	11:50:00	3611.72	3613.17	3609.31	3612.61	341	0	180
2025.01.05	12:00:00	3612.61	3613.63	3604.56	3604.83	584	0	180
2025.01.05	12:10:00	3604.83	3619.90	3604.05	3617.82	1295	0	180
2025.01.05	12:20:00	3618.00	3618.17	3612.27	3614.26	624	0	180
2025.01.05	12:30:00	3614.26	3616.60	3610.94	3616.00	597	0	180
2025.01.05	12:40:00	3616.02	3619.94	3614.42	3619.94	556	0	180
2025.01.05	12:50:00	3619.94	3622.45	3613.46	3614.01	534	0	180
2025.01.05	13:00:00	3614.01	3619.14	3613.00	3618.60	307	0	180
2025.01.05	13:10:00	3618.60	3623.41	3615.60	3621.98	645	0	180
2025.01.05	13:20:00	3621.98	3623.08	3618.22	3621.90	514	0	180
2025.01.05	13:30:00	3621.90	3627.18	3620.38	3622.27	852	0	180
2025.01.05	13:40:00	3622.27	3624.42	3617.77	3619.13	575	0	180
2025.01.05	13:50:00	3619.02	3620.30	3611.67	3614.36	641	0	180
2025.01.05	14:00:00	3614.36	3617.48	3608.36	3609.62	786	0	180
2025.01.05	14:10:00	3609.62	3609.76	3592.52	3596.20	1584	0	180
2025.01.05	14:20:00	3596.20	3607.68	3595.85	3604.50	1383	0	180
2025.01.05	14:30:00	3604.50	3611.33	3598.50	3610.91	1034	0	180
2025.01.05	14:40:00	3610.91	3625.15	3609.51	3623.56	871	0	180
2025.01.05	14:50:00	3623.56	3628.57	3619.89	3622.53	805	0	180
2025.01.05	15:00:00	3622.53	3638.61	3621.07	3633.04	1191	0	180
2025.01.05	15:10:00	3633.04	3634.11	3620.31	3623.13	1224	0	180
2025.01.05	15:20:00	3623.13	3626.30	3619.07	3625.45	522	0	180
2025.01.05	15:30:00	3625.45	3636.85	3625.45	3630.83	1284	0	180
2025.01.05	15:40:00	3630.83	3634.64	3628.40	3632.30	754	0	180
2025.01.05	15:50:00	3632.30	3634.80	3628.11	3629.87	757	0	180
2025.01.05	16:00:00	3629.87	3641.60	3626.41	3637.37	1090	0	180
2025.01.05	16:10:00	3637.37	3640.09	3629.25	3630.67	953	0	180
2025.01.05	16:20:00	3630.67	3636.64	3629.60	3634.03	622	0	180
2025.01.05	16:30:00	3634.03	3634.88	3625.60	3629.05	892	0	180
2025.01.05	16:40:00	3628.98	3630.55	3623.69	3630.55	503	0	180
2025.01.05	16:50:00	3630.57	3630.72	3626.23	3628.17	317	0	180
2025.01.05	17:00:00	3628.17	3634.12	3626.37	3634.10	562	0	180
2025.01.05	17:10:00	3634.10	3636.82	3632.69	3634.14	486	0	180
2025.01.05	17:20:00	3634.14	3637.49	3632.17	3637.27	437	0	180
2025.01.05	17:30:00	3637.27	3648.59	3635.02	3635.82	1150	0	180
2025.01.05	17:40:00	3635.82	3636.09	3622.23	3624.41	882	0	180
2025.01.05	17:50:00	3624.41	3628.61	3622.64	3628.55	654	0	180
2025.01.05	18:00:00	3628.55	3630.62	3612.39	3622.96	1089	0	180
2025.01.05	18:10:00	3622.96	3622.96	3616.16	3622.49	741	0	180
2025.01.05	18:20:00	3622.49	3626.05	3621.47	3622.17	667	0	180
2025.01.05	18:30:00	3622.17	3631.44	3620.99	3631.11	572	0	180
2025.01.05	18:40:00	3631.11	3633.59	3629.01	3630.36	411	0	180
2025.01.05	18:50:00	3630.36	3633.08	3628.76	3630.21	372	0	180
2025.01.05	19:00:00	3630.21	3636.53	3625.77	3635.53	618	0	180
2025.01.05	19:10:00	3635.53	3640.12	3630.92	3632.99	775	0	180
2025.01.05	19:20:00	3632.99	3636.42	3630.78	3634.30	467	0	180
2025.01.05	19:30:00	3634.30	3635.42	3632.51	3633.97	287	0	180
2025.01.05	19:40:00	3633.97	3636.65	3630.70	3632.76	261	0	180
2025.01.05	19:50:00	3632.76	3637.66	3631.88	3637.62	233	0	180
2025.01.05	20:00:00	3637.62	3639.51	3633.08	3636.85	425	0	180
2025.01.05	20:10:00	3636.85	3656.90	3636.85	3651.73	910	0	180
2025.01.05	20:20:00	3651.73	3651.73	3644.69	3646.04	680	0	180
2025.01.05	20:30:00	3646.04	3646.52	3635.92	3638.80	566	0	180
2025.01.05	20:40:00	3638.80	3638.80	3628.14	3631.64	433	0	180
2025.01.05	20:50:00	3631.64	3637.10	3631.09	3635.85	429	0	180
2025.01.05	21:00:00	3635.85	3640.19	3634.25	3638.34	638	0	180
2025.01.05	21:10:00	3638.34	3642.41	3637.72	3641.32	435	0	180
